,date,open,close,high,low,volume,amount,swing,chg_pct,chg_amount,turnover,factor,symbol
0,2015-01-05,8.53,8.29,8.53,8.06,4699022.0,4268894960.0,5.56,-2.01,-0.17,2.75,1.0,x601390
1,2015-01-06,8.29,8.32,8.46,7.96,4860900.0,4426149120.0,6.03,0.36,0.03,2.84,1.0,x601390
2,2015-01-07,8.34,8.29,8.4,8.16,3437907.0,3131618688.0,2.88,-0.36,-0.03,2.01,1.0,x601390
3,2015-01-08,8.26,7.74,8.26,7.7,3684469.0,3227384464.0,6.76,-6.63,-0.55,2.16,1.0,x601390
4,2015-01-09,7.59,7.79,8.33,7.46,4558124.0,3979206528.0,11.24,0.65,0.05,2.67,1.0,x601390
5,2015-01-12,7.56,7.28,7.63,7.24,3223303.0,2658181024.0,5.01,-6.55,-0.51,1.89,1.0,x601390
6,2015-01-13,7.22,7.28,7.44,7.19,1721595.0,1401493808.0,3.43,0.0,0.0,1.01,1.0,x601390
7,2015-01-14,7.31,7.12,7.39,7.04,1831920.0,1473043920.0,4.81,-2.2,-0.16,1.07,1.0,x601390
8,2015-01-15,7.13,7.62,7.65,7.1,3529025.0,2915353200.0,7.72,7.02,0.5,2.06,1.0,x601390
9,2015-01-16,7.61,7.68,8.02,7.47,3551486.0,3043178336.0,7.22,0.79,0.06,2.08,1.0,x601390
10,2015-01-19,7.06,6.83,7.35,6.83,3353595.0,2641725232.0,6.77,-11.07,-0.85,1.96,1.0,x601390
11,2015-01-20,6.76,7.16,7.29,6.72,3550004.0,2806875040.0,8.35,4.83,0.33,2.08,1.0,x601390
12,2015-01-21,7.24,7.38,7.41,7.06,4038497.0,3269085952.0,4.89,3.07,0.22,2.36,1.0,x601390
13,2015-01-22,7.32,7.29,7.37,7.15,2869964.0,2320987376.0,2.98,-1.22,-0.09,1.68,1.0,x601390
14,2015-01-23,7.3,7.27,7.49,7.19,2668605.0,2184250160.0,4.12,-0.27,-0.02,1.56,1.0,x601390
15,2015-01-26,7.31,7.31,7.35,7.2,1795987.0,1457640624.0,2.06,0.55,0.04,1.05,1.0,x601390
16,2015-01-27,7.32,7.87,8.01,7.25,6382393.0,5411485696.0,10.4,7.66,0.56,3.73,1.0,x601390
17,2015-01-28,7.66,7.74,8.26,7.61,5672660.0,4961874432.0,8.26,-1.65,-0.13,3.32,1.0,x601390
18,2015-01-29,7.66,7.84,7.96,7.54,3613259.0,3128170768.0,5.43,1.29,0.1,2.11,1.0,x601390
19,2015-01-30,7.85,7.3,7.85,7.28,3523574.0,2926006272.0,7.27,-6.89,-0.54,2.06,1.0,x601390
20,2015-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x601390
21,2015-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x601390
22,2015-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x601390
23,2015-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x601390
24,2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x601390
25,2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x601390
26,2015-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x601390
27,2015-02-11,8.06,7.48,8.06,7.46,3467099.0,2957444432.0,8.22,2.47,0.18,2.03,1.0,x601390
28,2015-02-12,7.56,7.66,7.94,7.52,2609662.0,2239605104.0,5.61,2.41,0.18,1.53,1.0,x601390
29,2015-02-13,7.71,7.62,7.79,7.55,2114403.0,1789624048.0,3.13,-0.52,-0.04,1.24,1.0,x601390
30,2015-02-16,7.6,7.52,7.65,7.46,1850196.0,1550561872.0,2.49,-1.31,-0.1,1.08,1.0,x601390
31,2015-02-17,7.54,7.51,7.64,7.5,1208206.0,1012913472.0,1.86,-0.13,-0.01,0.71,1.0,x601390
32,2015-02-25,7.54,7.43,7.61,7.36,1882635.0,1565321296.0,3.33,-1.07,-0.08,1.1,1.0,x601390
33,2015-02-26,7.37,7.8,8.06,7.15,5038013.0,4280915152.0,12.25,4.98,0.37,2.95,1.0,x601390
34,2015-02-27,7.76,7.74,7.92,7.66,3125421.0,2693370512.0,3.33,-0.77,-0.06,1.83,1.0,x601390
35,2015-03-02,7.84,7.73,7.84,7.66,2260554.0,1937069888.0,2.33,-0.13,-0.01,1.32,1.0,x601390
36,2015-03-03,7.65,7.56,7.78,7.46,3038086.0,2560976320.0,4.14,-2.2,-0.17,1.78,1.0,x601390
37,2015-03-04,7.62,7.5,7.68,7.44,1784402.0,1493985552.0,3.17,-0.79,-0.06,1.04,1.0,x601390
38,2015-03-05,7.42,7.54,7.71,7.19,3043616.0,2501440064.0,6.93,0.53,0.04,1.78,1.0,x601390
39,2015-03-06,7.53,7.34,7.55,7.33,1532667.0,1263792096.0,2.92,-2.65,-0.2,0.9,1.0,x601390
40,2015-03-09,7.23,7.42,7.47,7.21,1381639.0,1135052448.0,3.54,1.09,0.08,0.81,1.0,x601390
41,2015-03-10,7.44,7.3,7.46,7.27,1421607.0,1160669680.0,2.56,-1.62,-0.12,0.83,1.0,x601390
42,2015-03-11,7.3,7.28,7.41,7.26,1196315.0,975455296.0,2.05,-0.27,-0.02,0.7,1.0,x601390
43,2015-03-12,7.31,7.33,7.4,7.24,1453938.0,1184555248.0,2.2,0.69,0.05,0.85,1.0,x601390
44,2015-03-13,7.36,7.5,7.71,7.31,3145204.0,2628769376.0,5.46,2.32,0.17,1.84,1.0,x601390
45,2015-03-16,7.53,7.55,7.61,7.4,2487585.0,2079092688.0,2.8,0.67,0.05,1.46,1.0,x601390
46,2015-03-17,7.96,8.05,8.24,7.81,6990438.0,6191161600.0,5.7,6.62,0.5,4.09,1.0,x601390
47,2015-03-18,7.91,8.25,8.26,7.79,6141315.0,5504948224.0,5.84,2.48,0.2,3.59,1.0,x601390
48,2015-03-19,8.33,9.16,9.16,8.17,6231010.0,6091111424.0,12.0,11.03,0.91,3.65,1.0,x601390
49,2015-03-20,9.53,9.48,10.04,9.31,11874898.0,12418398720.0,7.97,3.49,0.32,6.95,1.0,x601390
