,date,open,close,high,low,volume,amount,swing,chg_pct,chg_amount,turnover,factor,symbol
0,2015-01-05,7.37,7.3,7.45,7.06,9138874,9793212416.0,5.28,-1.08,-0.08,3.36,1,x600016
1,2015-01-06,7.23,7.0,7.31,6.88,8965716,9393248768.0,5.89,-4.11,-0.3,3.29,1,x600016
2,2015-01-07,6.88,7.07,7.16,6.81,5787045,6022849024.0,5.0,1.0,0.07,2.13,1,x600016
3,2015-01-08,7.16,6.81,7.2,6.72,4851684,4990242048.0,6.79,-3.68,-0.26,1.78,1,x600016
4,2015-01-09,6.82,6.88,7.28,6.74,7686498,7966614784.0,7.93,1.03,0.07,2.82,1,x600016
5,2015-01-12,6.87,6.7,6.96,6.5,5309824,5332599040.0,6.69,-2.62,-0.18,1.95,1,x600016
6,2015-01-13,6.7,6.58,6.78,6.54,3125743,3100486608.0,3.58,-1.79,-0.12,1.15,1,x600016
7,2015-01-14,6.64,6.66,6.82,6.58,3664640,3657445504.0,3.65,1.22,0.08,1.35,1,x600016
8,2015-01-15,6.68,6.9,6.91,6.56,4617668,4646087424.0,5.26,3.6,0.24,1.7,1,x600016
9,2015-01-16,6.9,6.88,7.0,6.78,5505669,5632437504.0,3.19,-0.29,-0.02,2.02,1,x600016
10,2015-01-19,6.2,6.03,6.44,6.03,7960883,7425297920.0,5.96,-12.35,-0.85,2.92,1,x600016
11,2015-01-20,6.03,6.28,6.33,5.94,6735253,6304153088.0,6.47,4.15,0.25,2.47,1,x600016
12,2015-01-21,6.28,6.69,6.78,6.18,6622775,6444686080.0,9.55,6.53,0.41,2.43,1,x600016
13,2015-01-22,6.69,6.86,6.94,6.62,5309786,5378543104.0,4.78,2.54,0.17,1.95,1,x600016
14,2015-01-23,6.83,7.03,7.11,6.83,5775832,5967115520.0,4.08,2.48,0.17,2.12,1,x600016
15,2015-01-26,7.09,7.12,7.16,6.96,4752658,4963831808.0,2.84,1.28,0.09,1.75,1,x600016
16,2015-01-27,7.12,6.87,7.14,6.63,4194820,4262981232.0,7.16,-3.51,-0.25,1.54,1,x600016
17,2015-01-28,6.71,6.66,6.86,6.61,2791041,2786217376.0,3.64,-3.06,-0.21,1.03,1,x600016
18,2015-01-29,6.49,6.4,6.53,6.35,3214008,3107153504.0,2.7,-3.9,-0.26,1.18,1,x600016
19,2015-01-30,6.51,6.27,6.56,6.24,3900643,3747023456.0,5.0,-2.03,-0.13,1.43,1,x600016
20,2015-02-02,5.76,6.02,6.18,5.75,6225481,5679591680.0,6.86,-3.99,-0.25,2.28,1,x600016
21,2015-02-03,6.04,6.18,6.2,5.99,3183302,2950561568.0,3.49,2.66,0.16,1.17,1,x600016
22,2015-02-04,6.18,5.99,6.19,5.98,2227221,2061440704.0,3.4,-3.07,-0.19,0.82,1,x600016
23,2015-02-05,6.31,5.95,6.38,5.93,4091139,3830298592.0,7.51,-0.67,-0.04,1.5,1,x600016
24,2015-02-06,5.93,5.93,6.08,5.83,2367366,2156359760.0,4.2,-0.34,-0.02,0.87,1,x600016
25,2015-02-09,5.93,6.08,6.16,5.9,2631632,2419981360.0,4.38,2.53,0.15,0.96,1,x600016
26,2015-02-10,6.07,6.15,6.23,6.02,2716059,2530272800.0,3.45,1.15,0.07,1.0,1,x600016
27,2015-02-11,6.15,6.17,6.24,6.13,1522809,1425179168.0,1.79,0.33,0.02,0.56,1,x600016
28,2015-02-12,6.17,6.13,6.18,6.0,1654711,1530808640.0,2.92,-0.65,-0.04,0.61,1,x600016
29,2015-02-13,6.12,6.13,6.23,6.08,2689851,2509362224.0,2.45,0.0,0.0,0.99,1,x600016
30,2015-02-16,6.12,6.06,6.13,6.02,2369740,2183054064.0,1.79,-1.14,-0.07,0.87,1,x600016
31,2015-02-17,6.06,6.08,6.13,6.06,1349498,1249718704.0,1.16,0.33,0.02,0.49,1,x600016
32,2015-02-25,6.08,5.98,6.08,5.92,1795535,1638342000.0,2.63,-1.64,-0.1,0.66,1,x600016
33,2015-02-26,5.96,6.1,6.13,5.9,2444812,2245001520.0,3.85,2.01,0.12,0.9,1,x600016
34,2015-02-27,6.1,6.07,6.14,6.04,1789201,1656329920.0,1.64,-0.49,-0.03,0.66,1,x600016
35,2015-03-02,6.11,6.08,6.12,6.01,2441955,2249752944.0,1.81,0.16,0.01,0.89,1,x600016
36,2015-03-03,6.03,5.88,6.04,5.87,3082532,2792812096.0,2.8,-3.29,-0.2,1.13,1,x600016
37,2015-03-04,5.94,5.84,5.94,5.79,1989284,1783976048.0,2.55,-0.68,-0.04,0.73,1,x600016
38,2015-03-05,5.79,5.67,5.83,5.59,2838319,2487481888.0,4.11,-2.91,-0.17,1.04,1,x600016
39,2015-03-06,5.66,5.68,5.74,5.63,1705610,1497913168.0,1.94,0.18,0.01,0.62,1,x600016
40,2015-03-09,5.68,6.06,6.13,5.58,5166471,4659816960.0,9.68,6.69,0.38,1.89,1,x600016
41,2015-03-10,5.97,5.88,5.98,5.86,2666236,2409477952.0,1.98,-2.97,-0.18,0.98,1,x600016
42,2015-03-11,5.88,5.9,6.05,5.88,2413686,2195296080.0,2.89,0.34,0.02,0.88,1,x600016
43,2015-03-12,6.06,6.19,6.33,5.97,6216407,5805733632.0,6.1,4.92,0.29,2.28,1,x600016
44,2015-03-13,6.18,6.15,6.4,6.11,4607848,4349992192.0,4.68,-0.65,-0.04,1.69,1,x600016
45,2015-03-16,6.15,6.2,6.25,6.05,3505467,3274637840.0,3.25,0.81,0.05,1.28,1,x600016
46,2015-03-17,6.24,6.24,6.29,6.15,4026114,3786934096.0,2.26,0.65,0.04,1.47,1,x600016
47,2015-03-18,6.25,6.4,6.41,6.22,5928458,5650525184.0,3.04,2.56,0.16,2.17,1,x600016
48,2015-03-19,6.4,6.3,6.4,6.26,4164051,3967541584.0,2.19,-1.56,-0.1,1.53,1,x600016
49,2015-03-20,6.3,6.4,6.56,6.21,5949903,5707678464.0,5.56,1.59,0.1,2.18,1,x600016
50,2015-03-23,6.45,6.51,6.54,6.41,4775434,4644250368.0,2.03,1.72,0.11,1.75,1,x600016
51,2015-03-24,6.49,6.43,6.57,6.4,4805394,4657713664.0,2.61,-1.23,-0.08,1.76,1,x600016
52,2015-03-25,6.38,6.23,6.39,6.18,3989503,3785983392.0,3.27,-3.11,-0.2,1.46,1,x600016
53,2015-03-26,6.21,6.26,6.35,6.12,3336137,3147912064.0,3.69,0.48,0.03,1.22,1,x600016
54,2015-03-27,6.27,6.3,6.34,6.19,3103870,2940919376.0,2.4,0.64,0.04,1.14,1,x600016
55,2015-03-30,6.36,6.53,6.56,6.3,6064451,5883942144.0,4.13,3.65,0.23,2.22,1,x600016
56,2015-03-31,6.63,6.46,6.75,6.36,6190786,6108713472.0,5.97,-1.07,-0.07,2.27,1,x600016
57,2015-04-01,6.44,6.51,6.58,6.39,3828347,3730694000.0,2.94,0.77,0.05,1.4,1,x600016
58,2015-04-02,6.54,6.43,6.57,6.35,4030860,3903769648.0,3.38,-1.23,-0.08,1.48,1,x600016
